userID,username,ranking
225,Lekcyc,Challenger
226,Akrowz,Challenger
227,Ben Cristovao,Challenger
228,Xiu II,Challenger
229,człowiek z gazu,Challenger
230,CG Kaymin,Challenger
231,twohoyrz1,Challenger
232,borcigendale,Challenger
233,Gilius2,Challenger
234,hiro3,Challenger
235,Ashamed Man,Challenger
236,Ryan McCombs,Challenger
237,MADM Camavinga,Challenger
238,ŁPL Top,Challenger
239,Helpful Slipper,Challenger
240,ΨΞΞΞΞΞΞΨ,Challenger
241,Kikis,Challenger
242,Envy Carry,Challenger
243,AØH,Challenger
244,SaNTaS,Challenger
245,x4T7,Challenger
246,Detrimentum,Challenger
247,Stormaxx,Challenger
248,Tοαst,Challenger
249,SlNGED,Challenger
250,tetris guden,Challenger
251,TwTv Ronges1,Challenger
252,Lοvelorn,Challenger
253,fooling around,Challenger
254,an evil presence,Challenger
255,IDRNKURMILKSHAKE,Challenger
256,de sidere11,Challenger
257,nukëduck,Challenger
258,phlaty,Challenger
259,FNC MAHDI,Challenger
260,CG Afroboi,Challenger
261,Poppuszka,Challenger
262,Myrtus,Challenger
263,HRN Joinze,Challenger
264,KwK AlVaRo710,Challenger
265,Mike Wazοwski,Challenger
266,TraYtoN,Challenger
267,kanaaa,Challenger
268,BR Lord Semi,Challenger
269,Seminol,Challenger
270,Πανούλης,Challenger
271,PARUS 2,Challenger
272,Gray KDA Toplane,Challenger
273,MeritxeIl,Challenger
274,Gilius1,Challenger
275,Quinncidence,Challenger
276,Aesenar,Challenger
277,SirNukesAlott,Challenger
278,maciej wartak,Challenger
279,DEVN,Challenger
280,qweqweqwe,Challenger
281,LFT Musa51,Challenger
282,LithuanianCanyon,Challenger
283,Engage,Challenger
284,Paulaeal,Challenger
285,AIba Madalyon,Challenger
286,Oghuzkhand,Challenger
287,dehastee,Challenger
288,UOL Cryptodir,Challenger
289,CR Lowfire,Challenger
290,RoseLMonster,Challenger
291,HoIyPhoenîx,Challenger
292,chance no exist,Challenger
293,ett vilt lejon,Challenger
294,NieUfamCiJezu12,Challenger
295,Suirotas,Challenger
296,Serendrip,Challenger
297,I Keep It Value,Challenger
298,Nash2,Challenger
299,ATL SkewMond,Grandmaster
300,Milica,Grandmaster
301,soft cow1,Grandmaster
302,slapbooty454,Grandmaster
303,crowno AYAYA,Challenger
304,Po Gap,Grandmaster
305,mata123 si 4,Grandmaster
306,WillTheHook,Grandmaster
307,GOD KASSA,Challenger
308,styropianzserem,Grandmaster
309,Stend1,Grandmaster
310,ReX Thayger,Grandmaster
311,Nash1,Grandmaster
312,Kehvo,Grandmaster
313,lil loser,Grandmaster
314,Let me fling you,Grandmaster
315,EL BARDOOOO,Grandmaster
316,BornThisWay7,Grandmaster
317,Babus,Grandmaster
318,HHNeverLucky v2,Grandmaster
319,HRN Rinky,Grandmaster
320,Taxer,Grandmaster
321,Jeg Elsker Faxe,Grandmaster
322,Schuhbart,Grandmaster
323,I like galio,Grandmaster
324,SOU LINDOO,Grandmaster
325,Francis Ngannou,Grandmaster
326,Sergei Kravinoff,Grandmaster
327,Christian Lenz,Grandmaster
328,Falleo,Grandmaster
329,Elite500,Grandmaster
330,Qurrito Abuser,Grandmaster
331,Slyv3r,Grandmaster
332,mvp or ace,Grandmaster
333,LiL TommyG,Grandmaster
334,Rharesh,Grandmaster
335,XOURA1,Grandmaster
336,Hakuro,Grandmaster
337,bomb in bojler,Grandmaster
338,sindrelolpro2345,Grandmaster
339,10 Feet Down,Grandmaster
340,MTLK Filou,Grandmaster
341,See u Iceland,Grandmaster
342,Jagt,Grandmaster
343,RXBXCXP,Grandmaster
344,Topi xo,Grandmaster
345,Monsieur Oui,Grandmaster
346,Its Me InDeed,Grandmaster
347,Rafitta,Grandmaster
348,ZalJK,Grandmaster
349,CrabAbuser,Grandmaster
350,luger100,Grandmaster
351,Naak Nako,Grandmaster
352,Cécil Harvey,Grandmaster
353,Kiooo,Grandmaster
354,BizGG,Grandmaster
355,ihavetoimprove,Grandmaster
