,id
565,NA1_4082282352
566,NA1_4092377342
567,NA1_4092315720
568,NA1_4079103187
569,NA1_4078749582
570,NA1_4080528906
571,NA1_4079911155
572,NA1_3852327357
573,NA1_3851342318
574,NA1_3933180425
575,NA1_3927580208
576,NA1_3843146343
577,NA1_3843141089
578,NA1_4071496436
579,NA1_4071539799
580,NA1_4074350565
581,NA1_4046534424
582,NA1_4090815690
583,NA1_4090739350
584,NA1_3950443865
585,NA1_3950450297
586,NA1_4067198458
587,NA1_4067165803
588,NA1_4077342664
589,NA1_4077258170
590,NA1_4026409691
591,NA1_4025726229
592,NA1_3913042803
593,NA1_3911668938
594,NA1_4046567235
595,NA1_4045678894
596,NA1_4046336158
597,NA1_4046320269
598,NA1_4093073686
599,NA1_4093020882
600,NA1_4001159990
601,NA1_4001097477
602,NA1_4047957827
603,NA1_3958933495
604,NA1_3989824399
605,NA1_3989748661
606,NA1_3971372271
607,NA1_3971400267
608,NA1_4090621051
609,NA1_4090545024
610,NA1_3990505164
611,NA1_3989743421
612,NA1_4091799517
613,NA1_4091751859
614,NA1_4072312479
615,NA1_4072133905
616,NA1_4087458987
617,NA1_4087415456
618,NA1_4092962698
619,NA1_4091997684
620,NA1_4012168847
621,NA1_4012184224
622,NA1_4007173968
623,NA1_3997872052
624,NA1_3932881646
625,NA1_3932777555
626,NA1_4015633089
627,NA1_4007219782
628,NA1_3926668698
629,NA1_3917766548
630,NA1_3952969655
631,NA1_3952974648
632,NA1_4067969629
633,NA1_4067945720
634,NA1_3794879326
635,NA1_3794904306
636,NA1_4091376553
637,NA1_4091374383
638,NA1_4092530627
639,NA1_4092408636
640,NA1_4080706535
641,NA1_4074188606
642,NA1_4091722876
643,NA1_4091625904
644,NA1_4093132875
645,NA1_4093078895
646,NA1_4050193201
647,NA1_4050138610
648,NA1_4092804603
649,NA1_4092738631
650,NA1_4088776188
651,NA1_4086914271
652,NA1_4093074201
653,NA1_4086784832
654,NA1_3940054965
655,NA1_3828537424
656,NA1_3930762475
657,NA1_3930717493
658,NA1_3858626001
659,NA1_3858614384
660,NA1_4030348113
661,NA1_4029259989
662,NA1_4090602698
663,NA1_4090507779
664,NA1_4092517654
665,NA1_4091935332
666,NA1_3916874131
667,NA1_3916513731
668,NA1_3868277744
669,NA1_3866998540
670,NA1_4091492882
671,NA1_4091426741
672,NA1_4091347942
673,NA1_4091364636
674,NA1_4007210676
675,NA1_4007133780
676,NA1_4093113601
677,NA1_4093056427
678,NA1_4092337663
679,NA1_4092360974
680,NA1_4018780317
681,NA1_3928941541
682,NA1_4029328404
683,NA1_4027589106
684,NA1_3938465497
685,NA1_3938399034
686,NA1_4034376786
687,NA1_4034381830
688,NA1_4043384093
689,NA1_3966026888
690,NA1_4088977390
691,NA1_4088945988
692,NA1_4079008885
693,NA1_4079023192
694,NA1_3821293536
695,NA1_3821268898
696,NA1_4087750726
697,NA1_4087724679
698,NA1_4055633150
699,NA1_4055557089
700,NA1_4092833689
701,NA1_4087704979
702,NA1_3865390622
703,NA1_3865340427
704,NA1_4064575297
705,NA1_4064562091
706,NA1_4015788602
707,NA1_4014685590
708,NA1_4092577713
709,NA1_4092550984
710,NA1_4087942814
711,NA1_4087838326
712,NA1_4082596808
713,NA1_4040822151
714,NA1_4055940202
715,NA1_4045361636
716,NA1_4063799065
717,NA1_4063825561
718,NA1_4038145232
719,NA1_4036986516
720,NA1_4076539949
721,NA1_4074046015
722,NA1_4092018998
723,NA1_4092024423
724,NA1_3980411945
725,NA1_3973285993
726,NA1_4048240394
727,NA1_4048146410
728,NA1_4056097257
729,NA1_4056068432
730,NA1_4089473036
731,NA1_4089368037
732,NA1_4092511859
733,NA1_4092271426
734,NA1_4015625105
735,NA1_3964751195
736,NA1_4061851120
737,NA1_4061814102
738,NA1_4069697717
739,NA1_4069693674
740,NA1_3824762634
741,NA1_3824656334
742,NA1_4092869090
743,NA1_4092852983
744,NA1_3977104391
745,NA1_3977099284
746,NA1_3926344877
747,NA1_3919056357
748,NA1_4066722150
749,NA1_4063429673
750,NA1_4062194279
751,NA1_4062230539
752,NA1_4089559031
753,NA1_4089554339
754,NA1_4073329598
755,NA1_4073322619
756,NA1_4053869580
757,NA1_4041430344
758,NA1_4025954298
759,NA1_4003653892
760,NA1_4061278258
761,NA1_4061311428
762,NA1_3988419365
763,NA1_3988386884
764,NA1_4064126568
765,NA1_4062783890
766,NA1_4022749871
767,NA1_4021604548
768,NA1_4092630462
769,NA1_4091530179
770,NA1_4067512529
771,NA1_4067438311
772,NA1_4093152135
773,NA1_4091985472
774,NA1_3843866084
775,NA1_3841229536
776,NA1_4013077076
777,NA1_4013094287
778,NA1_4092982115
779,NA1_4092920682
780,NA1_3926245267
781,NA1_3926114619
782,NA1_4092426032
783,NA1_4092421576
784,NA1_3956977264
785,NA1_3956924376
786,NA1_4046108185
787,NA1_4038854262
788,NA1_4087980967
789,NA1_4087928513
790,NA1_4090819416
791,NA1_4089626706
792,NA1_4041292623
793,NA1_4041310352
794,NA1_4090591480
795,NA1_4089458039
796,NA1_4080757891
797,NA1_4080729037
798,NA1_3790206112
799,NA1_3790153989
800,NA1_4088951025
801,NA1_4088306830
802,NA1_4048103077
803,NA1_4046514781
804,NA1_4033421492
805,NA1_4033347878
806,NA1_3923991322
807,NA1_3923886493
808,NA1_4089336450
809,NA1_4088967189
810,NA1_3831258870
811,NA1_3830490239
812,NA1_4079808651
813,NA1_4079785075
814,NA1_4077994999
815,NA1_4078000430
816,NA1_4092627278
817,NA1_4092634064
818,NA1_4090899516
819,NA1_4090245017
820,NA1_3861254284
821,NA1_3767246299
822,NA1_4092746093
823,NA1_4083006629
824,NA1_4092919363
825,NA1_4089404763
826,NA1_4036264576
827,NA1_3999448115
828,NA1_4082161391
829,NA1_4064549737
830,NA1_4087944076
831,NA1_4087930760
832,NA1_4084299625
833,NA1_4084267455
834,NA1_3995005845
835,NA1_3980603606
836,NA1_4090581845
837,NA1_4090525256
838,NA1_3812696240
839,NA1_3812694070
840,NA1_4034345479
841,NA1_4034257202
842,NA1_4082449458
843,NA1_4082056900
844,NA1_4039287133
845,NA1_4027920892
846,NA1_3888572474
847,NA1_3887278493
848,NA1_4017362441
849,NA1_4016751437
850,NA1_3947286545
851,NA1_3946645490
852,NA1_4073255853
853,NA1_4073227047
854,NA1_4081395806
855,NA1_4081394315
856,NA1_4086439092
857,NA1_4085548496
858,NA1_3924878806
859,NA1_3924865646
860,NA1_3906945901
861,NA1_3906666922
862,NA1_4066904034
863,NA1_4065779588
864,NA1_4040162565
865,NA1_4040088341
866,NA1_4061932009
867,NA1_4061876986
868,NA1_4089800565
869,NA1_4073590599
870,NA1_4061748894
871,NA1_3854318296
872,NA1_4088299371
873,NA1_4088255624
874,NA1_4091790043
875,NA1_4091669001
876,NA1_4089152511
877,NA1_4089077864
878,NA1_4090698220
879,NA1_4084506380
880,NA1_4087362089
881,NA1_4087159283
882,NA1_3891208713
883,NA1_3891127469
884,NA1_4091647022
885,NA1_4090658744
886,NA1_4057922812
887,NA1_4057848596
888,NA1_4092804393
889,NA1_4092748290
890,NA1_3973953895
891,NA1_3973918652
892,NA1_4059991736
893,NA1_4059989791
894,NA1_4083798177
895,NA1_4083698696
896,NA1_3987086027
897,NA1_3984829428
898,NA1_4091677379
899,NA1_4091570774
900,NA1_3975551010
901,NA1_3975448008
902,NA1_4089453411
903,NA1_4088915994
904,NA1_4092538599
905,NA1_4092486519
906,NA1_4002703833
907,NA1_4002589124
908,NA1_3883590490
909,NA1_3883447013
910,NA1_4088178937
911,NA1_4088134020
912,NA1_4089913387
913,NA1_4089942391
914,NA1_4048082187
915,NA1_4048027122
916,NA1_4092614922
917,NA1_4092609960
918,NA1_3976327877
919,NA1_3976295103
920,NA1_4085001655
921,NA1_4083087233
922,NA1_4070559082
923,NA1_4065934530
924,NA1_4087374812
925,NA1_4086230192
926,NA1_4057403163
927,NA1_4056346335
928,NA1_4092936805
929,NA1_4088978882
930,NA1_4058532419
931,NA1_4053880273
932,NA1_3812736601
933,NA1_3812675869
934,NA1_4013307676
935,NA1_4013304027
936,NA1_4079377895
937,NA1_4079403938
938,NA1_4076541386
939,NA1_4075583220
940,NA1_3909643040
941,NA1_3909558279
942,NA1_3921534157
943,NA1_3921499797
944,NA1_4074226723
945,NA1_4072461959
946,NA1_4082965029
947,NA1_4082125065
948,NA1_3910860183
949,NA1_3882308467
950,NA1_4091392008
951,NA1_4091317808
952,NA1_4091976187
953,NA1_4091959479
954,NA1_3773242051
955,NA1_3773221097
956,NA1_4085670089
957,NA1_4085460222
958,NA1_4092643077
959,NA1_4092538631
960,NA1_4092858729
961,NA1_4092811226
962,NA1_4018474545
963,NA1_4005020123
964,NA1_3775069019
965,NA1_3742685352
966,NA1_4047731684
967,NA1_4047699445
968,NA1_4092412216
969,NA1_4091866546
970,NA1_3892743549
971,NA1_3890646543
972,NA1_4018742450
973,NA1_4018706083
974,NA1_3924876634
975,NA1_3921456142
976,NA1_4089521048
977,NA1_4084083185
978,NA1_3922009918
979,NA1_3921935801
980,NA1_4078647476
981,NA1_4075541397
982,NA1_4068633885
983,NA1_4023921602
984,NA1_4085871828
985,NA1_4085835033
986,NA1_3843384415
987,NA1_3843328052
988,NA1_4069925985
989,NA1_4056382552
990,NA1_4032711678
991,NA1_4032638356
992,NA1_4058261965
993,NA1_4058244733
994,NA1_4049807539
995,NA1_4049064004
996,NA1_4086179810
997,NA1_4026652813
998,NA1_3982687439
999,NA1_3982628614
1000,NA1_4092161356
1001,NA1_4092079502
1002,NA1_4092495250
1003,NA1_4092501464
1004,NA1_4092746250
1005,NA1_4091470607
1006,NA1_3899156613
1007,NA1_3899134441
1008,NA1_4078872723
1009,NA1_4078788158
1010,NA1_3919702506
1011,NA1_3919711180
1012,NA1_4091944949
1013,NA1_4091706206
1014,NA1_4092785455
1015,NA1_4092509140
1016,NA1_4016418403
1017,NA1_4016375955
1018,NA1_4080316969
1019,NA1_4080266955
1020,NA1_4010922410
1021,NA1_3994915200
1022,NA1_4091655866
1023,NA1_4091670583
1024,NA1_4056261250
1025,NA1_4050968662
1026,NA1_4092777327
1027,NA1_4092741532
1028,NA1_4016628975
1029,NA1_4016002066
1030,NA1_4007909514
1031,NA1_4007933457
1032,NA1_4091623560
1033,NA1_4088166636
1034,NA1_4005564794
1035,NA1_3913744640
1036,NA1_3988009282
1037,NA1_3987956150
1038,NA1_4045362976
1039,NA1_4033476214
1040,NA1_4092897525
1041,NA1_4092779819
1042,NA1_3833379907
1043,NA1_3833292871
1044,NA1_4092668413
1045,NA1_4092527694
1046,NA1_4082327072
1047,NA1_4072735451
1048,NA1_3864518663
1049,NA1_3863318696
1050,NA1_3940858493
1051,NA1_3940852568
1052,NA1_3865223676
1053,NA1_3865154680
1054,NA1_3966561717
1055,NA1_3965608076
1056,NA1_4024907942
1057,NA1_3974274127
1058,NA1_4072335560
1059,NA1_3975354454
1060,NA1_3843582503
1061,NA1_3839468797
1062,NA1_4075931340
1063,NA1_4075837191
1064,NA1_4086441846
1065,NA1_4060789650
1066,NA1_4080726060
1067,NA1_4080682579
1068,NA1_3970984034
1069,NA1_3970888090
1070,NA1_4091777080
1071,NA1_4080175361
1072,NA1_4080132028
1073,NA1_4075664733
1074,NA1_4075663291
1075,NA1_3960123245
1076,NA1_3960047052
1077,NA1_4092624618
1078,NA1_4092481256
1079,NA1_4078662394
1080,NA1_4078599127
1081,NA1_4092564076
1082,NA1_4091467610
1083,NA1_4074285569
1084,NA1_4063138426
1085,NA1_4043604965
1086,NA1_3966263041
1087,NA1_4088544269
1088,NA1_4088477813
1089,NA1_4092752677
1090,NA1_4092668211
1091,NA1_4051964309
1092,NA1_4046505401
1093,NA1_4090213803
1094,NA1_4089361005
1095,NA1_4055088241
1096,NA1_4055083855
1097,NA1_4043724975
1098,NA1_4043760434
1099,NA1_4026647278
1100,NA1_4026683424
1101,NA1_4092624068
1102,NA1_4092590528
1103,NA1_4053914728
1104,NA1_4050584074
1105,NA1_3964104822
1106,NA1_3921224368
1107,NA1_3900375120
1108,NA1_3899307436
1109,NA1_4082891970
1110,NA1_4082788362
1111,NA1_4053313303
1112,NA1_4048392704
1113,NA1_4025704576
1114,NA1_4025648539
1115,NA1_4092814159
1116,NA1_4092776790
1117,NA1_4086456939
1118,NA1_4084993623
1119,NA1_4040911376
1120,NA1_3981241919
1121,NA1_4088841550
1122,NA1_4088791253
1123,NA1_4035817848
1124,NA1_4034702727
1125,NA1_4046287612
1126,NA1_4045423572
1127,NA1_4089267255
1128,NA1_4084903775
1129,NA1_3956182465
1130,NA1_3956018768
1131,NA1_4026713108
1132,NA1_3962949388
1133,NA1_4092364950
1134,NA1_4086630772
1135,NA1_3830111088
1136,NA1_3830038113
1137,NA1_4088663876
1138,NA1_4075312977
1139,NA1_3745770286
1140,NA1_3745093422
1141,NA1_4047667925
1142,NA1_4047685700
1143,NA1_4089649438
1144,NA1_4086032772
1145,NA1_4093034644
1146,NA1_4091985283
1147,NA1_4091865997
1148,NA1_4091797502
1149,NA1_4090852488
1150,NA1_4090784541
1151,NA1_4044166395
1152,NA1_4044182578
1153,NA1_4053662357
1154,NA1_4019392718
1155,NA1_4073132715
1156,NA1_4073039094
1157,NA1_4084082960
1158,NA1_4075915575
1159,NA1_4052021889
1160,NA1_4051967188
1161,NA1_4093020551
1162,NA1_4092918085
1163,NA1_4092611063
1164,NA1_4089132767
1165,NA1_3858015931
1166,NA1_3857949653
1167,NA1_4059170446
1168,NA1_4059125374
1169,NA1_4091039873
1170,NA1_4090809726
1171,NA1_3838768739
1172,NA1_3838740688
1173,NA1_4010543482
1174,NA1_3911545079
1175,NA1_4000515865
1176,NA1_4000473411
1177,NA1_4088869672
1178,NA1_4040489077
1179,NA1_4079379239
1180,NA1_4074968086
1181,NA1_4089445637
1182,NA1_4089418262
1183,NA1_3995356466
1184,NA1_3980483586
1185,NA1_4027902801
1186,NA1_3976285038
1187,NA1_3973212418
1188,NA1_3972941784
1189,NA1_4075008074
1190,NA1_4068106167
1191,NA1_3923316065
1192,NA1_3923351000
1193,NA1_3925696027
1194,NA1_3925628688
1195,NA1_4091204758
1196,NA1_4089151860
1197,NA1_4041099227
1198,NA1_4031034446
1199,NA1_4080193088
1200,NA1_4079493615
1201,NA1_4091913543
1202,NA1_4091855186
1203,NA1_3976312635
1204,NA1_3976238523
1205,NA1_4091282739
1206,NA1_4091259040
1207,NA1_3979930343
1208,NA1_3979862510
1209,NA1_3912883195
1210,NA1_3912593961
1211,NA1_4093004492
1212,NA1_4092928859
1213,NA1_3966893071
1214,NA1_3954624087
1215,NA1_4058157933
1216,NA1_3985370888
1217,NA1_4036340833
1218,NA1_4036187611
1219,NA1_3951570407
1220,NA1_3951488484
1221,NA1_4016638510
1222,NA1_4016246838
1223,NA1_3959423305
1224,NA1_3959372234
1225,NA1_4024296839
1226,NA1_4024304855
1227,NA1_3911872240
1228,NA1_3911804408
1229,NA1_3993866002
1230,NA1_3974010875
1231,NA1_4091399522
1232,NA1_4091345574
1233,NA1_4086373695
1234,NA1_4086380210
1235,NA1_3953029531
1236,NA1_3949546144
1237,NA1_3989878888
1238,NA1_3989891238
1239,NA1_4077063971
1240,NA1_4077070116
1241,NA1_4091404062
1242,NA1_4091440703
1243,NA1_4077415812
1244,NA1_4077441328
1245,NA1_3976677600
1246,NA1_3766096498
1247,NA1_3920411812
1248,NA1_3839743600
