gameId,gameDuration,gameVersion,platformId,season,winner,1st_baron,1st_dragon,1st_inhibitor,1st_riftHerald,1st_tower,t1_baron_kills,t1_champ_kills,t1_dragon_kills,t1_inhibitor_kills,t1_riftHerald_kills,t1_tower_kills,t1_team_assists,t1_team_gold_earn,t1_team_gold_spen,t1_team_kda,t2_baron_kills,t2_champ_kills,t2_dragon_kills,t2_inhibitor_kills,t2_riftHerald_kills,t2_tower_kills,t2_team_assists,t2_team_gold_earn,t2_team_gold_spen,t2_team_kda
1245810008,43.0,11.22.406.3587,EUW1,11,2,1,1,2,1,1,1,42,2,0,1,3,67,82854,80639,2.0961537,2,52,4,5,1,11,58,89056,86000,2.6190476
1245827001,20.0,11.22.406.3587,EUW1,11,1,0,2,1,1,1,0,42,1,2,1,9,47,53358,50218,3.56,0,25,1,0,1,0,37,39261,37685,1.4761904
1243137392,33.0,11.22.406.3587,EUW1,11,2,1,2,2,1,1,2,27,0,0,2,6,42,65851,64545,1.9714285,0,35,4,1,0,7,53,63064,56970,3.2592592
1243091838,32.0,11.22.406.3587,EUW1,11,2,2,1,2,2,2,0,35,2,0,1,3,55,61859,60025,2.0930233,2,43,2,5,1,11,66,71984,63978,3.1142857
770956820,51.0,11.2.353.8505,EUW1,11,1,2,2,1,1,1,0,83,5,3,1,8,98,101216,90775,2.7424242,1,66,2,1,0,8,93,103306,96280,1.9156626
770907079,31.0,11.2.353.8505,EUW1,11,1,1,2,1,1,1,1,27,2,2,2,9,35,58719,52443,3.1,0,20,2,0,0,2,32,50270,47125,1.925926
1002177228,34.0,11.11.377.6311,EUW1,11,1,1,1,1,2,1,2,49,3,3,0,9,80,71492,65400,3.3076923,0,39,2,0,1,5,73,63868,61675,2.2857144
1002047595,32.0,11.11.377.6311,EUW1,11,1,1,2,1,2,2,1,23,1,1,0,7,39,55769,51825,2.48,0,25,3,0,1,5,33,57366,53060,2.5217392
1242329073,23.0,11.22.406.3587,EUW1,11,2,0,2,2,2,2,0,21,1,0,0,3,16,41620,39500,1.1212121,0,33,2,1,2,5,46,46505,42305,3.7619047
1242312024,27.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,0,14,0,0,0,0,16,40025,37060,0.85714287,1,35,4,2,2,10,31,57353,50385,4.714286
1242720989,32.0,11.22.406.3587,EUW1,11,1,1,2,1,1,1,1,55,2,5,2,11,57,69731,64000,3.7333333,0,30,2,0,0,2,43,56290,52105,1.3272728
1213840615,28.0,11.20.400.7328,EUW1,11,1,1,1,1,1,2,1,34,2,2,1,10,39,55669,52000,3.4761906,0,21,1,0,0,2,27,46043,42770,1.4117647
1121404550,25.0,11.16.390.1945,EUW1,11,2,2,1,2,2,2,0,23,1,0,0,4,27,42645,40700,1.6129032,1,31,2,1,2,8,37,51770,45625,2.9565217
1194302113,32.0,11.19.398.9466,EUW1,11,2,2,1,2,1,1,0,27,2,0,1,4,41,55811,53155,2.3448277,1,29,2,2,0,10,64,61861,53555,3.4444444
1182029773,40.0,11.19.398.9466,EUW1,11,1,1,1,2,2,2,2,49,3,2,0,7,75,76251,67433,2.5833333,0,48,2,5,1,8,66,74231,67660,2.3265307
1243594289,30.0,11.22.406.3587,EUW1,11,1,1,2,1,1,1,1,41,2,2,1,10,74,64567,53840,3.2857144,0,35,2,0,0,1,65,53609,53075,2.4390244
1243459302,21.0,11.22.406.3587,EUW1,11,2,0,2,2,1,2,0,13,1,0,1,1,23,35787,33620,0.972973,0,37,1,1,0,8,66,48691,43225,7.923077
1194973600,25.0,11.19.398.9466,EUW1,11,1,0,1,1,1,1,0,38,3,1,1,8,46,50801,42810,9.333333,0,9,0,0,0,2,8,34173,30633,0.4473684
1194863316,37.0,11.19.398.9466,EUW1,11,2,1,2,2,0,1,1,29,2,0,0,5,47,66071,61780,2.1111112,0,36,4,1,0,9,97,68065,64365,4.586207
1212897660,21.0,11.20.400.7328,EUW1,11,2,0,1,2,2,2,0,12,2,0,0,1,12,34132,33050,0.8,0,30,1,1,1,7,28,48393,39710,4.8333335
1212835309,27.0,11.20.400.7328,EUW1,11,1,0,1,1,0,1,0,33,3,1,0,8,57,57514,48100,4.090909,0,22,0,0,0,4,33,46790,44445,1.6666666
1245796491,38.0,11.22.406.3587,EUW1,11,1,2,1,1,2,1,0,51,5,2,1,9,78,76563,65260,3.6857142,1,35,0,0,1,4,48,68022,64885,1.627451
1245264286,22.0,11.22.406.3587,EUW1,11,1,0,1,0,1,2,0,27,3,0,1,3,36,41540,35775,3.7058823,0,17,0,0,0,3,25,40237,38610,1.5555556
1159118905,21.0,11.18.395.7538,EUW1,11,2,0,2,2,2,2,0,11,1,0,0,0,15,32813,30925,0.74285716,0,35,2,1,2,9,28,46682,41665,5.7272725
1156191772,32.0,11.17.394.4489,EUW1,11,2,0,2,2,1,2,0,30,1,0,1,1,51,54782,52320,1.9756098,0,41,4,1,0,9,44,65566,58950,2.8333333
1244551552,38.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,1,33,0,0,0,4,33,70563,68875,1.245283,1,53,5,2,1,9,67,79515,69580,3.6363637
1236454744,31.0,11.21.403.3002,EUW1,11,2,2,2,2,2,2,0,19,0,0,0,2,12,47544,45500,0.8857143,1,35,5,2,2,9,58,59192,52485,4.894737
1244662918,30.0,11.22.406.3587,EUW1,11,1,1,1,1,1,1,1,34,2,1,1,8,51,59071,52795,3.0357144,0,28,2,0,0,5,42,56304,55010,2.0588236
1244590895,25.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,0,22,0,0,0,0,35,40835,38550,1.9,1,30,3,4,2,9,30,52589,47810,2.7272727
1128513521,33.0,11.16.390.1945,EUW1,11,2,2,2,2,1,1,0,21,2,0,1,3,13,49493,44325,0.9444444,1,36,3,1,0,8,65,58700,51210,4.8095236
1110384739,36.0,11.15.389.2308,EUW1,11,1,0,2,1,0,1,0,64,3,4,0,11,88,78313,67025,3.2340426,0,47,1,0,0,3,53,72347,68825,1.5625
1169075507,21.0,11.18.395.7538,EUW1,11,2,0,2,0,0,2,0,12,1,0,0,0,12,32371,30425,0.7741935,0,31,2,0,0,4,43,45906,42245,6.1666665
1169045594,45.0,11.18.395.7538,EUW1,11,2,2,1,2,0,1,0,39,3,0,0,5,57,76294,72150,1.4769231,2,65,4,2,0,8,97,95118,85345,4.1538463
1234319814,28.0,11.21.403.3002,EUW1,11,1,1,1,1,2,2,1,41,4,1,1,7,43,59194,48910,2.8,0,30,0,0,1,6,18,52061,49325,1.1707317
1232164237,37.0,11.21.403.3002,EUW1,11,2,2,2,2,2,2,0,40,1,0,0,1,69,66568,62680,2.18,1,50,3,4,2,11,55,73108,65720,2.625
789311880,34.0,11.3.357.5376,EUW1,11,2,2,2,1,1,1,0,13,1,1,2,5,9,51968,60650,0.78571427,2,28,4,3,0,11,20,62777,58100,3.6923077
789310706,28.0,11.3.357.5376,EUW1,11,2,0,1,2,2,2,0,25,1,0,0,1,49,47845,44170,1.7619047,0,42,3,2,2,9,52,61621,51155,3.76
1234454022,22.0,11.21.403.3002,EUW1,11,2,0,2,2,2,2,0,10,0,0,0,2,12,35638,32400,0.73333335,0,30,2,1,2,5,43,43417,41425,7.3
1234368082,24.0,11.21.403.3002,EUW1,11,1,0,2,0,1,1,0,31,2,0,1,6,45,47429,41310,4.470588,0,17,2,0,0,0,23,37307,35135,1.2903225
1172609231,23.0,11.18.395.7538,EUW1,11,2,0,2,2,2,2,0,15,0,0,0,0,22,36909,34845,1.5416666,0,24,3,2,2,10,27,50339,41060,3.4
1164291963,32.0,11.18.395.7538,EUW1,11,1,2,2,1,2,1,0,48,4,3,0,11,54,69259,62725,3.1875,1,32,1,0,1,1,37,56874,53475,1.4375
828923396,32.0,11.4.360.513,EUW1,11,1,1,1,1,2,1,1,38,3,1,0,7,63,58655,51650,5.3157897,0,19,0,0,1,3,27,49688,48118,1.2105263
828836171,27.0,11.4.360.513,EUW1,11,1,0,2,1,0,1,0,31,3,1,0,8,39,50655,43045,4.6666665,0,15,1,0,0,1,20,39302,35725,1.1290323
1011397414,34.0,11.11.377.6311,EUW1,11,1,1,1,1,1,1,1,42,3,2,1,7,65,68042,63975,3.34375,0,32,2,0,0,1,59,59692,56385,2.1666667
943004622,36.0,11.9.372.2066,EUW1,11,2,2,2,2,2,1,1,38,0,0,0,3,44,64438,60100,1.3898305,1,59,5,2,1,10,64,75313,67475,3.2368422
1242555239,46.0,11.22.406.3587,EUW1,11,1,2,1,2,1,2,0,48,5,2,2,10,63,89208,79490,2.4130435,2,46,2,4,0,9,64,88913,81100,2.2916667
1242419884,37.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,0,44,1,0,0,5,58,70458,67565,2.0816326,1,49,4,2,2,8,57,73116,65425,2.409091
1244762738,23.0,11.22.406.3587,EUW1,11,2,0,1,2,1,2,0,19,1,0,2,3,17,41010,38700,1.3846154,0,26,2,2,0,10,37,46655,42510,3.3157895
1244759947,21.0,11.22.406.3587,EUW1,11,2,0,2,2,2,2,0,15,0,0,0,1,20,34003,31350,0.9722222,0,36,2,1,2,8,41,47218,41585,5.133333
1121149112,33.0,11.16.390.1945,EUW1,11,1,1,2,1,1,1,2,35,3,3,1,11,34,66377,58875,2.3793104,0,29,2,0,0,1,35,56043,53920,1.8285714
1121216970,27.0,11.16.390.1945,EUW1,11,1,0,1,1,1,1,0,45,4,2,1,10,36,62220,52370,3.5217392,0,23,0,0,0,0,18,43833,41725,0.9111111
1243705667,21.0,11.22.406.3587,EUW1,11,1,0,2,1,1,1,0,17,1,1,2,7,6,38652,36150,2.5555556,0,9,1,0,0,2,11,32217,29435,1.1764706
1243550922,24.0,11.22.406.3587,EUW1,11,2,0,2,0,2,2,0,23,0,0,0,1,28,40364,38410,1.59375,0,32,3,0,1,7,26,49104,43060,2.5217392
1023622150,33.0,11.12.379.4946,EUW1,11,1,1,1,1,1,1,2,41,4,1,2,9,45,67919,59605,2.6060605,0,33,1,0,0,4,50,60190,57050,2.0243902
1023558178,28.0,11.12.379.4946,EUW1,11,2,0,2,2,2,2,0,24,0,0,0,2,28,48845,47715,1.4444444,0,36,4,2,2,10,46,58158,49893,3.4166667
1002238049,30.0,11.11.377.6311,EUW1,11,1,1,1,1,2,2,1,27,3,1,0,5,65,54122,48050,4.6,0,20,2,0,1,4,39,49070,47710,2.1851852
1002120529,27.0,11.11.377.6311,EUW1,11,2,2,2,0,1,1,0,12,0,0,1,2,25,43518,40600,1.85,1,20,4,0,1,4,47,50097,42650,5.5833335
1020467776,34.0,11.12.379.4946,EUW1,11,2,2,1,2,1,1,0,25,4,0,2,4,34,59920,57300,1.9666667,2,30,1,1,0,7,57,67587,62925,3.48
1020337647,21.0,11.12.379.4946,EUW1,11,1,0,1,1,1,1,0,46,3,1,1,9,64,51660,44125,9.166667,0,12,0,0,0,0,15,35291,32843,0.5869565
1245717237,31.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,0,21,0,0,0,3,28,53114,48715,1.0425532,1,47,4,2,1,8,49,63387,58775,4.571429
1245621253,29.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,0,20,1,0,0,1,23,45836,43660,1.3030303,1,33,2,1,1,9,40,57551,52310,3.65
1232076000,25.0,11.21.403.3002,EUW1,11,1,1,1,1,2,2,1,35,1,1,0,5,37,53080,49600,2.6666667,0,27,2,0,1,3,28,46450,42860,1.5714285
1232050173,31.0,11.21.403.3002,EUW1,11,1,1,1,2,1,2,1,40,2,1,1,9,51,67845,61625,2.0222223,0,45,3,1,0,6,61,63505,61448,2.65
1223400922,21.0,11.21.403.3002,EUW1,11,2,0,2,0,0,2,0,12,1,0,0,1,12,35486,33975,0.75,0,32,2,0,0,4,47,43124,37105,6.5833335
1205724818,24.0,11.20.400.7328,EUW1,11,1,1,1,1,1,1,1,23,3,2,2,9,42,51546,44358,5.4166665,0,12,1,0,0,0,12,37530,35408,1.0434783
1231077107,28.0,11.21.403.3002,EUW1,11,1,1,2,1,1,1,1,50,2,3,1,10,47,62177,60605,3.3448277,0,29,1,0,0,1,52,49953,45990,1.62
1219258709,35.0,11.20.400.7328,EUW1,11,1,2,2,1,1,2,1,30,4,1,1,9,28,66289,61185,2.9,1,20,2,0,1,2,25,59702,53845,1.5
1230061975,34.0,11.21.403.3002,EUW1,11,1,1,1,1,1,1,1,34,3,3,1,10,47,63423,58985,2.0769231,0,39,1,0,0,5,41,61504,56575,2.3529413
1227302670,15.0,11.21.403.3002,EUW1,11,2,0,2,0,2,2,0,3,0,0,0,0,2,18760,14500,0.45454547,0,11,2,0,1,2,4,25195,19525,5.0
1232836721,47.0,11.21.403.3002,EUW1,11,2,1,1,2,1,1,1,38,2,0,1,5,57,76384,73835,1.8269231,1,52,5,1,0,9,81,86827,75885,3.5
1232759874,36.0,11.21.403.3002,EUW1,11,2,0,1,2,2,2,0,27,2,0,0,1,58,57964,56395,2.125,0,40,3,5,2,11,54,68832,59760,3.4814816
943466666,18.0,11.9.372.2066,EUW1,11,1,0,1,0,1,1,0,19,2,0,1,5,13,35281,29200,3.5555556,0,9,0,0,0,0,11,27529,25030,1.0526316
826077413,23.0,11.4.360.513,EUW1,11,2,2,1,2,2,1,0,11,1,0,0,3,12,35624,32025,0.8214286,1,28,2,1,1,5,38,39987,32000,6.0
1206766794,29.0,11.20.400.7328,EUW1,11,1,0,1,1,2,1,0,38,4,2,0,9,50,53877,46400,6.285714,0,14,0,0,1,1,14,42041,38950,0.7368421
1206642494,27.0,11.20.400.7328,EUW1,11,1,1,1,1,1,1,1,41,3,3,1,11,59,57583,51250,5.882353,0,17,0,0,0,0,26,41129,39410,1.0487804
1010686548,29.0,11.11.377.6311,EUW1,11,1,0,2,2,1,1,0,44,3,1,1,9,57,57902,51910,3.607143,0,28,1,1,0,7,54,54002,52613,1.8636364
998737996,39.0,11.11.377.6311,EUW1,11,2,0,2,1,1,1,0,44,1,1,1,7,67,68126,64775,2.5813954,0,43,4,2,0,9,63,68536,59750,2.409091
1245335964,22.0,11.22.406.3587,EUW1,11,1,0,1,1,1,1,0,34,2,1,1,9,52,48708,44385,5.0588236,0,17,0,0,0,0,18,37943,36193,1.0294118
1245189642,21.0,11.22.406.3587,EUW1,11,2,0,2,0,1,2,0,5,0,0,1,1,7,31583,28490,0.6315789,0,19,2,0,0,4,40,40692,35743,11.8
1245710003,26.0,11.22.406.3587,EUW1,11,2,2,2,2,1,2,0,17,0,0,2,1,35,42101,40885,2.1666667,1,24,3,2,0,8,51,50650,44300,4.4117646
1245651598,42.0,11.22.406.3587,EUW1,11,1,1,2,2,1,1,1,56,3,1,1,9,110,80338,70800,3.7727273,0,44,3,2,0,8,67,73403,74400,1.9821428
1141799429,23.0,11.17.394.4489,EUW1,11,2,0,1,2,2,2,0,15,1,0,0,1,18,38194,36750,1.1,0,30,2,1,1,9,32,48098,43830,4.133333
1141722818,24.0,11.17.394.4489,EUW1,11,1,1,1,1,1,1,1,25,3,1,1,6,50,49278,43410,3.0,0,25,1,0,0,3,31,46072,43585,2.24
1151696480,34.0,11.17.394.4489,EUW1,11,1,1,2,2,1,1,2,51,4,2,1,10,54,71654,67193,2.837838,0,37,1,1,0,4,63,60370,57440,1.9607843
1145656899,37.0,11.17.394.4489,EUW1,11,1,1,1,1,2,1,1,32,5,2,0,10,47,66316,62255,2.8214285,0,28,0,0,1,3,38,58987,56710,2.0625
1245717090,27.0,11.22.406.3587,EUW1,11,2,0,2,2,2,2,0,29,0,0,0,2,39,50193,48025,1.4166666,0,48,3,2,2,7,50,57593,53825,3.3793104
1245610658,33.0,11.22.406.3587,EUW1,11,2,2,1,2,2,2,0,32,3,0,0,0,43,55880,51075,1.6666666,1,45,2,3,2,11,61,74388,67600,3.3125
1243466770,49.0,11.22.406.3587,EUW1,11,1,2,1,1,2,1,0,57,5,4,0,10,97,97835,97930,2.75,2,56,2,1,1,4,112,94350,88225,2.9473684
1243400672,31.0,11.22.406.3587,EUW1,11,2,1,2,2,1,2,1,37,1,0,1,3,36,62339,58185,1.2372881,1,59,4,3,0,11,59,75388,67225,3.1891892
1245176572,36.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,0,29,0,0,1,3,22,62348,60945,1.1590909,1,44,5,2,1,10,50,76866,69095,3.2413793
1240318318,31.0,11.21.403.3002,EUW1,11,1,1,1,1,2,2,1,48,2,1,1,10,75,67553,59025,3.0,0,41,2,0,1,4,55,57830,63635,2.0
1212884073,36.0,11.20.400.7328,EUW1,11,2,2,2,2,0,1,0,39,1,0,0,2,54,65306,64075,1.754717,2,53,4,4,0,11,56,78784,72385,2.7948718
1212789360,31.0,11.20.400.7328,EUW1,11,1,1,1,1,1,1,1,43,2,2,1,10,66,64657,59010,4.1923075,0,26,1,0,0,3,38,56854,55775,1.4883721
1245277089,19.0,11.22.406.3587,EUW1,11,1,0,1,1,1,1,0,31,1,1,2,4,36,38474,25410,6.7,0,10,0,0,0,0,10,28101,28500,0.6451613
1178989660,30.0,11.19.398.9466,EUW1,11,1,1,1,1,2,2,1,46,4,2,0,9,55,61312,53275,4.3913045,0,23,0,0,2,5,17,49090,46818,0.8695652
1180610312,32.0,11.19.398.9466,EUW1,11,2,2,2,2,1,1,0,29,0,0,1,2,39,54471,51225,1.6190476,1,42,5,2,1,6,35,62147,54218,2.6551723
1156845988,25.0,11.17.394.4489,EUW1,11,2,2,2,2,2,2,0,13,0,0,0,0,15,33758,32175,0.9655172,1,29,3,2,1,6,43,45871,39020,5.5384617
1212344687,19.0,11.20.400.7328,EUW1,11,1,0,1,1,1,1,0,34,2,3,1,11,41,45118,35635,37.5,0,2,0,0,0,0,3,23810,21550,0.14705883
1212279109,32.0,11.20.400.7328,EUW1,11,1,1,1,1,2,2,2,48,3,1,1,8,55,68360,60770,3.3225806,0,31,2,0,1,3,28,56359,53985,1.2291666
1244880203,24.0,11.22.406.3587,EUW1,11,1,1,1,1,1,1,1,29,3,4,2,10,38,50012,41885,3.7222223,0,18,0,0,0,2,26,41557,39358,1.5172414
1243998384,42.0,11.22.406.3587,EUW1,11,2,1,1,2,2,2,1,48,3,0,0,5,63,85468,84010,2.1346154,0,52,3,3,1,10,73,85303,78865,2.6041667
989557075,21.0,11.10.376.4811,EUW1,11,2,0,2,2,2,2,0,9,0,0,0,0,9,29576,26800,0.58064514,0,31,3,1,2,8,19,46149,38470,5.5555553
956967226,28.0,11.9.372.2066,EUW1,11,2,2,1,2,2,2,0,30,1,0,0,0,52,46280,42800,2.1578948,1,38,2,3,1,10,62,58242,52800,3.3333333
1240679843,24.0,11.21.403.3002,EUW1,11,2,0,2,2,2,2,0,24,0,0,0,1,32,40463,38800,0.875,0,64,1,2,1,10,59,60695,57379,5.125
1231720760,37.0,11.21.403.3002,EUW1,11,1,2,1,1,2,2,1,47,3,2,0,7,61,72376,67115,3.483871,1,31,3,0,2,5,51,69425,66535,1.7446809
1245104966,29.0,11.22.406.3587,EUW1,11,1,1,1,1,2,1,1,36,4,2,0,9,50,60532,48908,4.3,0,20,0,0,1,2,18,49230,46060,1.0555556
1245024752,28.0,11.22.406.3587,EUW1,11,2,2,2,2,2,2,0,18,1,0,0,3,26,46151,41933,1.5714285,1,28,2,1,1,7,43,55927,52810,3.9444444
1146141131,36.0,11.17.394.4489,EUW1,11,2,2,2,2,1,2,0,36,0,0,1,2,91,63174,58625,3.8484848,2,33,5,3,0,11,38,69698,63750,1.9722222
1140578876,21.0,11.17.394.4489,EUW1,11,1,0,2,1,1,1,0,24,1,1,1,9,20,44157,38575,3.3846154,0,13,1,0,0,0,24,32216,27693,1.5416666
1245754906,28.0,11.22.406.3587,EUW1,11,2,0,2,2,2,2,0,28,1,0,0,1,39,47253,45050,1.5581396,0,43,2,3,1,11,50,58142,53325,3.3214285
1245549203,31.0,11.22.406.3587,EUW1,11,2,0,1,2,1,1,0,19,2,0,1,3,17,51444,50315,0.8181818,0,44,2,1,1,8,59,61006,55685,5.4210525
1244709383,29.0,11.22.406.3587,EUW1,11,1,1,1,1,2,2,1,30,2,2,0,9,37,58887,54610,2.4814816,0,27,2,0,2,4,40,51820,49500,2.2333333
1244676448,30.0,11.22.406.3587,EUW1,11,1,1,1,1,1,1,1,40,4,1,2,10,67,61791,55075,4.4583335,0,24,1,0,0,1,21,50210,48875,1.125
1088972235,35.0,11.15.388.2387,EUW1,11,2,2,2,2,2,2,0,30,1,0,0,5,49,66349,63975,2.1351352,1,37,4,2,1,10,68,71104,65358,3.5
1088785126,23.0,11.15.388.2387,EUW1,11,1,0,1,1,1,1,0,33,2,2,1,9,59,47374,39990,4.8421054,0,19,0,0,0,2,13,36601,33650,0.969697
1240714631,34.0,11.21.403.3002,EUW1,11,2,1,2,1,2,2,1,33,3,1,1,8,63,66541,64755,2.5945945,1,37,2,1,1,7,72,69245,64650,3.3030303
1238328466,23.0,11.21.403.3002,EUW1,11,1,0,1,1,2,1,0,36,3,2,0,10,59,53225,49100,6.785714,0,14,0,0,1,0,8,36378,34805,0.6111111
1220769111,31.0,11.21.403.3002,EUW1,11,1,1,1,1,1,1,1,42,3,2,1,8,71,61974,54535,4.7083335,0,24,1,0,0,4,23,53303,50225,1.1190476
1220691510,39.0,11.21.403.3002,EUW1,11,1,1,2,1,1,1,2,60,3,3,2,10,90,83177,78175,3.488372,0,43,3,0,0,5,50,73175,75695,1.55
1243962538,35.0,11.22.406.3587,EUW1,11,1,1,2,1,1,1,1,55,2,2,1,10,57,74205,69905,3.1111112,0,36,3,0,0,2,39,62424,58775,1.3636364
1244006875,39.0,11.22.406.3587,EUW1,11,2,2,1,2,2,2,0,44,2,0,0,6,47,71647,70383,1.7169812,1,53,3,2,1,10,84,78352,73060,3.1136363
847022661,39.0,11.5.361.3108,EUW1,11,2,2,2,2,2,1,0,31,3,0,0,3,49,67638,61875,1.9047619,2,42,3,2,2,9,79,78720,73455,3.903226
847037194,34.0,11.5.361.3108,EUW1,11,1,1,1,1,1,1,1,33,3,1,2,9,58,67068,59880,2.3333333,0,39,2,0,0,4,55,61636,58375,2.8484848
1229630220,35.0,11.21.403.3002,EUW1,11,2,2,2,2,2,2,0,26,1,0,0,2,32,57686,55450,1.3488373,1,43,4,2,2,10,40,69342,63335,3.1923077
1183972505,38.0,11.19.398.9466,EUW1,11,1,1,2,1,1,1,1,52,3,5,2,11,76,76173,67580,3.368421,0,38,2,0,0,5,44,69098,62885,1.5769231
1162366214,21.0,11.18.395.7538,EUW1,11,1,0,2,1,2,2,0,32,1,1,1,9,25,45562,41025,2.85,0,20,2,0,1,1,21,36199,34735,1.28125
1162324183,26.0,11.18.395.7538,EUW1,11,1,1,2,1,1,1,1,37,2,1,2,8,18,55751,52178,1.9642857,0,28,2,0,0,0,25,47077,48900,1.4324324
1134957425,32.0,11.17.393.607,EUW1,11,1,1,1,1,1,2,1,42,3,4,1,11,57,66092,59210,3.1935484,1,31,1,0,0,3,28,60666,58805,1.4047619
1133668133,28.0,11.16.390.1945,EUW1,11,2,2,2,2,2,2,0,17,0,0,1,3,26,45776,42595,1.5925926,1,27,4,1,1,7,37,53909,47635,3.764706
1245823033,36.0,11.22.406.3587,EUW1,11,1,1,1,1,1,1,1,48,4,3,1,9,62,71703,66025,2.8205128,0,39,1,0,0,4,42,65552,64565,1.6875
1245859440,28.0,11.22.406.3587,EUW1,11,1,1,1,1,1,1,1,39,3,1,2,9,62,58044,50640,4.2083335,0,24,0,0,0,1,25,47025,45650,1.2564102
1231466692,26.0,11.21.403.3002,EUW1,11,1,0,1,1,2,1,0,40,3,1,0,10,37,55420,49510,4.8125,0,16,0,0,1,0,14,40179,37550,0.75
1230835930,39.0,11.21.403.3002,EUW1,11,1,2,2,1,1,1,0,44,3,2,1,10,66,75692,71043,3.7931035,2,29,3,0,0,7,42,71116,68860,1.6136364
1193954798,40.0,11.19.398.9466,EUW1,11,1,2,1,2,2,2,1,47,3,1,0,9,75,75666,69585,2.1403508,1,57,3,1,1,7,83,77562,73663,2.9787233
1189608208,32.0,11.19.398.9466,EUW1,11,1,0,2,1,1,1,0,41,3,2,2,10,32,63086,56083,2.8076923,0,26,2,0,0,2,31,54745,52675,1.3902439
1168945060,25.0,11.18.395.7538,EUW1,11,1,0,1,1,1,1,0,39,3,1,1,9,39,50555,43810,4.875,0,16,1,0,0,1,7,34498,32850,0.5897436
1004520694,21.0,11.11.377.6311,EUW1,11,1,0,1,1,2,1,0,32,2,1,0,8,28,45616,36850,4.0,0,15,0,0,1,0,12,32417,31225,0.84375
1231555179,26.0,11.21.403.3002,EUW1,11,2,0,1,2,1,2,0,24,2,0,1,2,33,40906,37660,1.8387097,0,31,2,1,1,10,40,52372,44480,2.9583333
1217703000,35.0,11.20.400.7328,EUW1,11,2,2,1,2,2,2,0,23,1,0,0,2,43,54295,50960,1.6097561,1,41,4,3,1,10,54,66440,60225,4.130435
1090408493,39.0,11.15.388.2387,EUW1,11,1,1,1,1,2,2,1,52,5,1,0,8,44,76992,67535,2.5945945,0,37,0,0,1,6,43,69790,66060,1.5384616
1086891456,20.0,11.15.388.2387,EUW1,11,1,0,1,0,2,1,0,22,3,0,0,4,14,36320,33260,1.8,0,20,0,0,1,1,17,31939,28975,1.6818181
1218923571,36.0,11.20.400.7328,EUW1,11,2,2,1,2,1,1,0,26,3,0,1,3,22,58543,61145,1.2307693,1,39,2,1,0,7,81,66184,58525,4.6153846
1218756472,26.0,11.20.400.7328,EUW1,11,2,2,1,2,2,2,0,10,1,0,0,0,17,36772,35235,0.84375,1,32,2,2,2,10,37,51800,47460,6.9
1231607306,37.0,11.21.403.3002,EUW1,11,2,2,1,2,2,2,0,29,3,0,0,3,38,65464,60155,1.5581396,1,43,2,3,2,11,44,76883,72283,3.0
1231594254,30.0,11.21.403.3002,EUW1,11,2,0,2,2,2,2,0,19,1,0,0,2,24,50110,48060,0.97727275,0,44,4,1,2,10,43,62935,57716,4.5789475
987389086,24.0,11.10.376.4811,EUW1,11,1,0,1,1,2,1,0,42,3,3,0,11,53,53124,44658,6.3333335,0,15,0,0,1,0,20,35624,33500,0.8333333
875050063,37.0,11.6.365.1420,EUW1,11,2,2,2,2,2,2,1,42,0,0,0,1,64,69155,63460,2.0784314,1,51,4,5,1,11,47,74433,69310,2.3333333
1245272205,17.0,11.22.406.3587,EUW1,11,1,0,1,1,1,1,0,27,2,1,1,7,39,37354,28593,7.3333335,0,9,0,0,0,0,4,23542,19550,0.4814815
1245247464,25.0,11.22.406.3587,EUW1,11,2,2,2,2,1,2,0,27,1,0,1,4,28,46201,42950,1.5714285,1,35,2,1,0,6,62,51309,46920,3.5925925
1150085938,31.0,11.17.394.4489,EUW1,11,2,1,1,2,1,1,1,31,3,0,1,3,48,62465,58250,2.1351352,1,37,2,3,1,11,47,65884,56550,2.7096775
1149889394,40.0,11.17.394.4489,EUW1,11,1,1,2,2,1,2,1,47,4,3,1,11,78,79923,71263,3.2894738,0,38,2,2,0,8,64,73053,68955,2.1702127
1059259369,36.0,11.13.382.1241,EUW1,11,1,2,1,1,1,1,0,54,5,3,1,10,72,68670,62875,4.2,1,30,0,0,0,4,42,58333,56750,1.3333334
1059130043,29.0,11.13.382.1241,EUW1,11,1,0,1,1,1,1,0,36,4,2,1,8,29,54586,51625,5.0,0,13,0,0,0,1,6,39269,36550,0.5277778
1188293242,26.0,11.19.398.9466,EUW1,11,1,0,1,1,2,2,0,36,1,3,1,11,50,55242,48458,7.818182,0,11,2,0,1,2,8,42366,40225,0.5277778
1066646577,28.0,11.14.385.9967,EUW1,11,2,0,1,2,2,2,0,13,1,0,0,2,15,42615,39060,0.8235294,0,34,3,2,1,10,34,56347,51535,5.230769
1245663905,29.0,11.22.406.3587,EUW1,11,2,0,1,2,2,1,0,22,1,0,1,3,25,50814,47420,1.2368422,0,38,3,1,1,6,55,59415,53075,4.2272725
